Point { x: 655, y: 930 }
Point { x: 323, y: 598 }
Point { x: 556, y: 930 }
Point { x: 617, y: 365 }
Point { x: 213, y: 201 }
Point { x: 337, y: 602 }
Point { x: 225, y: 736 }
Point { x: 709, y: 930 }
Point { x: 617, y: 492 }
Point { x: 245, y: 546 }
Point { x: 770, y: 254 }
Point { x: 789, y: 386 }
Point { x: 468, y: 597 }
Point { x: 262, y: 800 }
Point { x: 545, y: 383 }
Point { x: 708, y: 961 }
Point { x: 527, y: 741 }
Point { x: 436, y: 691 }
Point { x: 863, y: 722 }
Point { x: 700, y: 930 }
Point { x: 440, y: 677 }
Point { x: 546, y: 800 }
Point { x: 335, y: 583 }
Point { x: 741, y: 69 }
Point { x: 242, y: 868 }
Point { x: 514, y: 388 }
Point { x: 717, y: 760 }
Point { x: 824, y: 742 }
Point { x: 493, y: 930 }
Point { x: 468, y: 641 }
Point { x: 789, y: 159 }
Point { x: 681, y: 425 }
Point { x: 499, y: 335 }
Point { x: 290, y: 690 }
Point { x: 438, y: 741 }
Point { x: 275, y: 602 }
Point { x: 468, y: 644 }
Point { x: 437, y: 335 }
Point { x: 468, y: 752 }
Point { x: 323, y: 673 }
Point { x: 863, y: 847 }
Point { x: 214, y: 268 }
Point { x: 283, y: 930 }
Point { x: 234, y: 370 }
Point { x: 351, y: 242 }
Point { x: 789, y: 212 }
Point { x: 213, y: 673 }
Point { x: 306, y: 930 }
Point { x: 468, y: 867 }
Point { x: 234, y: 800 }
Point { x: 468, y: 889 }
Point { x: 863, y: 483 }
Point { x: 863, y: 535 }
Point { x: 541, y: 383 }
Point { x: 200, y: 198 }
Point { x: 519, y: 699 }
Point { x: 416, y: 335 }
Point { x: 323, y: 583 }
Point { x: 863, y: 882 }
Point { x: 707, y: 507 }
Point { x: 522, y: 383 }
Point { x: 322, y: 508 }
Point { x: 863, y: 871 }
Point { x: 292, y: 930 }
Point { x: 863, y: 546 }
Point { x: 472, y: 930 }
Point { x: 461, y: 474 }
Point { x: 489, y: 930 }
Point { x: 824, y: 836 }
